,date,home_team,score,away_team
551,28-01-2023,Atalanta,2 - 0,Sampdoria
552,06-02-2023,Monza,2 - 2,Sampdoria
553,13-02-2023,Sampdoria,0 - 0,Inter
554,18-02-2023,Sampdoria,1 - 2,Bologna
555,27-02-2023,Lazio,1 - 0,Sampdoria
556,05-03-2023,Sampdoria,0 - 0,Salernitana
557,12-03-2023,Juventus,4 - 2,Sampdoria
558,19-03-2023,Sampdoria,3 - 1,Verona
559,02-04-2023,Roma,3 - 0,Sampdoria
560,08-04-2023,Sampdoria,2 - 3,Cremonese
561,16-04-2023,Lecce,1 - 1,Sampdoria
562,22-04-2023,Sampdoria,1 - 1,Spezia
563,30-04-2023,Fiorentina,5 - 0,Sampdoria
564,03-05-2023,Sampdoria,0 - 2,Torino
565,08-05-2023,Udinese,2 - 0,Sampdoria
566,15-05-2023,Sampdoria,1 - 1,Empoli
567,20-05-2023,Milan,5 - 1,Sampdoria
568,26-05-2023,Sampdoria,2 - 2,Sassuolo
569,04-06-2023,Napoli,2 - 0,Sampdoria
570,15-08-2022,Juventus,3 - 0,Sassuolo
571,20-08-2022,Sassuolo,1 - 0,Lecce
572,27-08-2022,Spezia,2 - 2,Sassuolo
573,30-08-2022,Sassuolo,0 - 0,Milan
574,04-09-2022,Cremonese,0 - 0,Sassuolo
575,11-09-2022,Sassuolo,1 - 3,Udinese
576,17-09-2022,Torino,0 - 1,Sassuolo
577,02-10-2022,Sassuolo,5 - 0,Salernitana
578,08-10-2022,Sassuolo,1 - 2,Inter
579,15-10-2022,Atalanta,2 - 1,Sassuolo
580,24-10-2022,Sassuolo,2 - 1,Verona
581,29-10-2022,Napoli,4 - 0,Sassuolo
582,05-11-2022,Empoli,1 - 0,Sassuolo
583,09-11-2022,Sassuolo,1 - 1,Roma
584,12-11-2022,Bologna,3 - 0,Sassuolo
585,04-01-2023,Sassuolo,1 - 2,Sampdoria
586,07-01-2023,Fiorentina,2 - 1,Sassuolo
587,15-01-2023,Sassuolo,0 - 2,Lazio
588,22-01-2023,Monza,1 - 1,Sassuolo
589,29-01-2023,Milan,2 - 5,Sassuolo
590,04-02-2023,Sassuolo,1 - 0,Atalanta
591,12-02-2023,Udinese,2 - 2,Sassuolo
592,17-02-2023,Sassuolo,0 - 2,Napoli
593,25-02-2023,Lecce,0 - 1,Sassuolo
594,06-03-2023,Sassuolo,3 - 2,Cremonese
595,12-03-2023,Roma,3 - 4,Sassuolo
596,17-03-2023,Sassuolo,1 - 0,Spezia
597,03-04-2023,Sassuolo,1 - 1,Torino
598,08-04-2023,Verona,2 - 1,Sassuolo
599,16-04-2023,Sassuolo,1 - 0,Juventus
600,22-04-2023,Salernitana,3 - 0,Sassuolo
601,30-04-2023,Sassuolo,2 - 1,Empoli
602,03-05-2023,Lazio,2 - 0,Sassuolo
603,08-05-2023,Sassuolo,1 - 1,Bologna
604,13-05-2023,Inter,4 - 2,Sassuolo
605,19-05-2023,Sassuolo,1 - 2,Monza
606,26-05-2023,Sampdoria,2 - 2,Sassuolo
607,02-06-2023,Sassuolo,1 - 3,Fiorentina
608,14-08-2022,Spezia,1 - 0,Empoli
609,20-08-2022,Inter,3 - 0,Spezia
610,27-08-2022,Spezia,2 - 2,Sassuolo
611,31-08-2022,Juventus,2 - 0,Spezia
612,04-09-2022,Spezia,2 - 2,Bologna
613,10-09-2022,Napoli,1 - 0,Spezia
614,17-09-2022,Spezia,2 - 1,Sampdoria
615,02-10-2022,Lazio,4 - 0,Spezia
616,09-10-2022,Monza,2 - 0,Spezia
617,16-10-2022,Spezia,2 - 2,Cremonese
618,22-10-2022,Salernitana,1 - 0,Spezia
619,30-10-2022,Spezia,1 - 2,Fiorentina
620,05-11-2022,Milan,2 - 1,Spezia
621,08-11-2022,Spezia,1 - 1,Udinese
622,13-11-2022,Verona,1 - 2,Spezia
623,04-01-2023,Spezia,2 - 2,Atalanta
624,08-01-2023,Spezia,0 - 0,Lecce
625,15-01-2023,Torino,0 - 1,Spezia
626,22-01-2023,Spezia,0 - 2,Roma
627,27-01-2023,Bologna,2 - 0,Spezia
628,05-02-2023,Spezia,0 - 3,Napoli
629,11-02-2023,Empoli,2 - 2,Spezia
630,19-02-2023,Spezia,0 - 2,Juventus
631,26-02-2023,Udinese,2 - 2,Spezia
632,05-03-2023,Spezia,0 - 0,Verona
633,10-03-2023,Spezia,2 - 1,Inter
634,17-03-2023,Sassuolo,1 - 0,Spezia
635,02-04-2023,Spezia,1 - 1,Salernitana
636,08-04-2023,Fiorentina,1 - 1,Spezia
637,14-04-2023,Spezia,0 - 3,Lazio
638,22-04-2023,Sampdoria,1 - 1,Spezia
639,28-04-2023,Spezia,0 - 2,Monza
640,03-05-2023,Atalanta,3 - 2,Spezia
641,06-05-2023,Cremonese,2 - 0,Spezia
642,13-05-2023,Spezia,2 - 0,Milan
643,21-05-2023,Lecce,0 - 0,Spezia
644,27-05-2023,Spezia,0 - 4,Torino
645,04-06-2023,Roma,2 - 1,Spezia
646,11-06-2023,Spezia,1 - 3,Verona
647,13-08-2022,Monza,1 - 2,Torino
648,20-08-2022,Torino,0 - 0,Lazio
649,27-08-2022,Cremonese,1 - 2,Torino
650,01-09-2022,Atalanta,3 - 1,Torino
651,05-09-2022,Torino,1 - 0,Lecce
652,10-09-2022,Inter,1 - 0,Torino
653,17-09-2022,Torino,0 - 1,Sassuolo
654,01-10-2022,Napoli,3 - 1,Torino
655,09-10-2022,Torino,1 - 1,Empoli
656,15-10-2022,Torino,0 - 1,Juventus
657,23-10-2022,Udinese,1 - 2,Torino
658,30-10-2022,Torino,2 - 1,Milan
659,06-11-2022,Bologna,2 - 1,Torino
660,09-11-2022,Torino,2 - 0,Sampdoria
661,13-11-2022,Roma,1 - 1,Torino
662,04-01-2023,Torino,1 - 1,Verona
663,08-01-2023,Salernitana,1 - 1,Torino
664,15-01-2023,Torino,0 - 1,Spezia
665,21-01-2023,Fiorentina,0 - 1,Torino
666,28-01-2023,Empoli,2 - 2,Torino
667,05-02-2023,Torino,1 - 0,Udinese
668,10-02-2023,Milan,1 - 0,Torino
669,20-02-2023,Torino,2 - 2,Cremonese
670,28-02-2023,Juventus,4 - 2,Torino
671,06-03-2023,Torino,1 - 0,Bologna
672,12-03-2023,Lecce,0 - 2,Torino
673,19-03-2023,Torino,0 - 4,Napoli
674,03-04-2023,Sassuolo,1 - 1,Torino
675,08-04-2023,Torino,0 - 1,Roma
676,16-04-2023,Torino,1 - 1,Salernitana
677,22-04-2023,Lazio,0 - 1,Torino
678,29-04-2023,Torino,1 - 2,Atalanta
679,03-05-2023,Sampdoria,0 - 2,Torino
680,07-05-2023,Torino,1 - 1,Monza
681,14-05-2023,Verona,0 - 1,Torino
682,21-05-2023,Torino,1 - 1,Fiorentina
683,27-05-2023,Spezia,0 - 4,Torino
684,03-06-2023,Torino,0 - 1,Inter
685,13-08-2022,Milan,4 - 2,Udinese
686,20-08-2022,Udinese,0 - 0,Salernitana
687,26-08-2022,Monza,1 - 2,Udinese
688,31-08-2022,Udinese,1 - 0,Fiorentina
689,04-09-2022,Udinese,4 - 0,Roma
690,11-09-2022,Sassuolo,1 - 3,Udinese
691,18-09-2022,Udinese,3 - 1,Inter
692,03-10-2022,Verona,1 - 2,Udinese
693,09-10-2022,Udinese,2 - 2,Atalanta
694,16-10-2022,Lazio,0 - 0,Udinese
695,23-10-2022,Udinese,1 - 2,Torino
696,30-10-2022,Cremonese,0 - 0,Udinese
697,04-11-2022,Udinese,1 - 1,Lecce
698,08-11-2022,Spezia,1 - 1,Udinese
699,12-11-2022,Napoli,3 - 2,Udinese
700,04-01-2023,Udinese,1 - 1,Empoli
701,07-01-2023,Juventus,1 - 0,Udinese
702,15-01-2023,Udinese,1 - 2,Bologna
703,22-01-2023,Sampdoria,0 - 1,Udinese
704,30-01-2023,Udinese,1 - 1,Verona
705,05-02-2023,Torino,1 - 0,Udinese
706,12-02-2023,Udinese,2 - 2,Sassuolo
707,18-02-2023,Inter,3 - 1,Udinese
708,26-02-2023,Udinese,2 - 2,Spezia
709,04-03-2023,Atalanta,0 - 0,Udinese
710,11-03-2023,Empoli,0 - 1,Udinese
711,18-03-2023,Udinese,3 - 1,Milan
712,02-04-2023,Bologna,3 - 0,Udinese
713,08-04-2023,Udinese,2 - 2,Monza
714,16-04-2023,Roma,3 - 0,Udinese
715,23-04-2023,Udinese,3 - 0,Cremonese
716,28-04-2023,Lecce,1 - 0,Udinese
717,04-05-2023,Udinese,1 - 1,Napoli
718,08-05-2023,Udinese,2 - 0,Sampdoria
719,14-05-2023,Fiorentina,2 - 0,Udinese
720,21-05-2023,Udinese,0 - 1,Lazio
721,27-05-2023,Salernitana,3 - 2,Udinese
722,04-06-2023,Udinese,0 - 1,Juventus
723,15-08-2022,Verona,2 - 5,Napoli
724,21-08-2022,Bologna,1 - 1,Verona
725,28-08-2022,Verona,0 - 1,Atalanta
726,31-08-2022,Empoli,1 - 1,Verona
727,04-09-2022,Verona,2 - 1,Sampdoria
728,11-09-2022,Lazio,2 - 0,Verona
729,18-09-2022,Fiorentina,2 - 0,Verona
730,03-10-2022,Verona,1 - 2,Udinese
731,09-10-2022,Salernitana,2 - 1,Verona
732,16-10-2022,Verona,1 - 2,Milan
733,24-10-2022,Sassuolo,2 - 1,Verona
734,31-10-2022,Verona,1 - 3,Roma
735,06-11-2022,Monza,2 - 0,Verona
736,10-11-2022,Verona,0 - 1,Juventus
737,13-11-2022,Verona,1 - 2,Spezia
738,04-01-2023,Torino,1 - 1,Verona
739,09-01-2023,Verona,2 - 0,Cremonese
740,14-01-2023,Inter,1 - 0,Verona
741,21-01-2023,Verona,2 - 0,Lecce
742,30-01-2023,Udinese,1 - 1,Verona
743,06-02-2023,Verona,1 - 1,Lazio
744,13-02-2023,Verona,1 - 0,Salernitana
745,19-02-2023,Roma,1 - 0,Verona
746,27-02-2023,Verona,0 - 3,Fiorentina
747,05-03-2023,Spezia,0 - 0,Verona
748,12-03-2023,Verona,1 - 1,Monza
749,19-03-2023,Sampdoria,3 - 1,Verona
750,01-04-2023,Juventus,1 - 0,Verona
751,08-04-2023,Verona,2 - 1,Sassuolo
752,15-04-2023,Napoli,0 - 0,Verona
753,21-04-2023,Verona,2 - 1,Bologna
754,30-04-2023,Cremonese,1 - 1,Verona
755,03-05-2023,Verona,0 - 6,Inter
756,07-05-2023,Lecce,0 - 1,Verona
757,14-05-2023,Verona,0 - 1,Torino
758,20-05-2023,Atalanta,3 - 1,Verona
759,28-05-2023,Verona,1 - 1,Empoli
760,04-06-2023,Milan,3 - 1,Verona
761,11-06-2023,Spezia,1 - 3,Verona
